frame,TPS 1 Volts,TPS 2 Volts,Engine Speed,Purge AirFlow,Injector Pulse Width Cylinder 1,Injector Pulse Width Cylinder 2,1/1 O2 Goal(0-1),1/1 O2 Volts(0-1)
1874,0.71,4.3,575.0,0.35,1216.0,1216.0,0.51,0.12
1875,0.71,4.3,586.0,0.35,1280.0,1288.0,0.51,0.08
1876,0.71,4.29,581.0,0.35,1264.0,1296.0,0.51,0.06
1877,0.71,4.29,587.0,0.35,1320.0,1288.0,0.51,0.08
1878,0.71,4.3,590.0,0.35,1328.0,1256.0,0.51,0.29
1879,0.71,4.29,591.0,0.35,1304.0,1280.0,0.51,0.71
1880,0.71,4.3,590.0,0.35,1296.0,1272.0,0.51,0.82
1881,0.71,4.3,592.0,0.35,1304.0,1272.0,0.51,0.84
1882,0.71,4.29,588.0,0.35,1312.0,1240.0,0.51,0.86
1883,0.71,4.3,587.0,0.35,1264.0,1224.0,0.51,0.88
1884,0.71,4.29,592.0,0.35,1272.0,1224.0,0.51,0.88
1885,0.71,4.3,590.0,0.35,1280.0,1224.0,0.51,0.88
1886,0.71,4.29,594.0,0.35,1232.0,1176.0,0.51,0.86
1887,0.71,4.3,590.0,0.35,1264.0,1224.0,0.51,0.86
1888,0.71,4.3,588.0,0.35,1176.0,1216.0,0.51,0.86
1889,0.71,4.3,594.0,0.35,1208.0,1176.0,0.51,0.86
1890,0.71,4.29,590.0,0.35,1216.0,1152.0,0.51,0.84
1891,0.71,4.3,592.0,0.35,1160.0,1168.0,0.51,0.84
1892,0.71,4.3,593.0,0.35,1184.0,1240.0,0.51,0.82
1893,0.71,4.3,593.0,0.35,1232.0,1208.0,0.51,0.8
1894,0.71,4.3,591.0,0.35,1208.0,1192.0,0.51,0.75
1895,0.71,4.29,587.0,0.35,1176.0,1200.0,0.51,0.65
1896,0.71,4.3,583.0,0.35,1160.0,1200.0,0.51,0.51
1897,0.71,4.3,580.0,0.35,1160.0,1152.0,0.51,0.27
1898,0.71,4.29,577.0,0.35,1216.0,1160.0,0.51,0.18
1899,0.71,4.3,571.0,0.35,1216.0,1176.0,0.51,0.12
1900,0.71,4.3,572.0,0.35,1224.0,1168.0,0.51,0.1
1901,0.71,4.3,578.0,0.35,1304.0,1192.0,0.51,0.1
1902,0.71,4.3,573.0,0.35,1280.0,1208.0,0.51,0.1
1903,0.71,4.3,578.0,0.35,1232.0,1192.0,0.51,0.2
1904,0.71,4.3,585.0,0.35,1312.0,1288.0,0.51,0.43
1905,0.71,4.3,585.0,0.35,1304.0,1264.0,0.51,0.65
1906,0.71,4.3,585.0,0.35,1280.0,1280.0,0.51,0.75
1907,0.71,4.3,589.0,0.35,1272.0,1280.0,0.51,0.82
1908,0.71,4.3,591.0,0.35,1232.0,1240.0,0.51,0.84
1909,0.71,4.3,590.0,0.35,1224.0,1272.0,0.51,0.86
1910,0.71,4.3,584.0,0.35,1200.0,1288.0,0.51,0.84
1911,0.71,4.3,585.0,0.35,1208.0,1224.0,0.51,0.84
1912,0.71,4.3,583.0,0.35,1184.0,1176.0,0.51,0.82
1913,0.71,4.3,578.0,0.35,1208.0,1200.0,0.51,0.78
1914,0.71,4.3,582.0,0.35,1200.0,1184.0,0.51,0.73
1915,0.71,4.3,577.0,0.35,1160.0,1184.0,0.51,0.43
1916,0.71,4.29,579.0,0.35,1232.0,1160.0,0.51,0.27
1917,0.71,4.29,573.0,0.35,1232.0,1184.0,0.51,0.16
1918,0.71,4.3,575.0,0.35,1232.0,1176.0,0.51,0.1
1919,0.71,4.29,571.0,0.35,1232.0,1176.0,0.51,0.08
1920,0.71,4.29,574.0,0.35,1240.0,1184.0,0.51,0.06
1921,0.71,4.29,569.0,0.35,1272.0,1208.0,0.51,0.06
1922,0.71,4.3,576.0,0.35,1352.0,1312.0,0.51,0.06
1923,0.71,4.29,578.0,0.35,1352.0,1312.0,0.51,0.08
1924,0.71,4.3,583.0,0.35,1336.0,1336.0,0.51,0.47
1925,0.71,4.29,584.0,0.35,1376.0,1336.0,0.51,0.73
1926,0.71,4.29,589.0,0.35,1320.0,1280.0,0.51,0.8
1927,0.71,4.29,590.0,0.35,1256.0,1280.0,0.51,0.84
1928,0.71,4.3,590.0,0.35,1312.0,1336.0,0.51,0.86
1929,0.71,4.3,594.0,0.35,1304.0,1256.0,0.51,0.86
1930,0.71,4.3,592.0,0.35,1256.0,1256.0,0.51,0.86
1931,0.71,4.3,597.0,0.35,1248.0,1184.0,0.51,0.86
1932,0.71,4.3,594.0,0.35,1248.0,1192.0,0.51,0.86
1933,0.71,4.3,592.0,0.35,1232.0,1248.0,0.51,0.84
1934,0.71,4.3,596.0,0.35,1208.0,1240.0,0.51,0.84
1935,0.71,4.3,592.0,0.35,1256.0,1232.0,0.51,0.84
1936,0.71,4.3,595.0,0.35,1256.0,1232.0,0.51,0.84
1937,0.71,4.3,595.0,0.35,1256.0,1232.0,0.51,0.82
1938,0.71,4.29,582.0,0.35,1192.0,1176.0,0.51,0.75
1939,0.71,4.29,578.0,0.35,1160.0,1184.0,0.51,0.67
1940,0.71,4.3,575.0,0.35,1184.0,1152.0,0.51,0.47
1941,0.71,4.29,576.0,0.35,1232.0,1184.0,0.51,0.22
1942,0.71,4.29,571.0,0.35,1280.0,1216.0,0.51,0.14
1943,0.71,4.29,573.0,0.35,1328.0,1216.0,0.51,0.08
1944,0.71,4.29,568.0,0.35,1288.0,1216.0,0.51,0.06
1945,0.71,4.29,580.0,0.35,1320.0,1208.0,0.51,0.08
1946,0.71,4.29,582.0,0.35,1312.0,1240.0,0.51,0.33
1947,0.71,4.29,584.0,0.35,1312.0,1288.0,0.51,0.53
1948,0.71,4.29,588.0,0.35,1312.0,1280.0,0.51,0.61
1949,0.71,4.29,592.0,0.35,1296.0,1288.0,0.51,0.69
1950,0.71,4.29,594.0,0.35,1256.0,1288.0,0.51,0.76
1951,0.71,4.29,593.0,0.35,1256.0,1272.0,0.51,0.8
1952,0.71,4.29,590.0,0.35,1256.0,1336.0,0.51,0.8
1953,0.71,4.29,588.0,0.35,1280.0,1264.0,0.51,0.76
1954,0.71,4.29,586.0,0.35,1232.0,1288.0,0.51,0.78
1955,0.71,4.29,582.0,0.35,1272.0,1240.0,0.51,0.76
1956,0.71,4.29,586.0,0.35,1240.0,1208.0,0.51,0.73
1957,0.71,4.29,589.0,0.35,1208.0,1280.0,0.51,0.57
1958,0.71,4.29,584.0,0.35,1256.0,1280.0,0.51,0.39
1959,0.71,4.29,580.0,0.35,1280.0,1208.0,0.51,0.16
1960,0.71,4.29,590.0,0.35,1256.0,1288.0,0.51,0.1
1961,0.71,4.29,588.0,0.35,1256.0,1280.0,0.51,0.08
1962,0.71,4.29,592.0,0.35,1296.0,1224.0,0.51,0.08
1963,0.71,4.29,584.0,0.35,1352.0,1208.0,0.51,0.1
1964,0.71,4.29,580.0,0.35,1288.0,1248.0,0.51,0.14
1965,0.71,4.29,584.0,0.35,1328.0,1304.0,0.51,0.12
1966,0.71,4.29,592.0,0.35,1384.0,1288.0,0.51,0.1
1967,0.71,4.29,595.0,0.35,1304.0,1304.0,0.51,0.65
1968,0.71,4.29,591.0,0.35,1328.0,1312.0,0.51,0.69
1969,0.71,4.29,596.0,0.35,1288.0,1304.0,0.51,0.73
1970,0.71,4.29,594.0,0.35,1304.0,1368.0,0.51,0.75
1971,0.71,4.29,590.0,0.35,1304.0,1368.0,0.51,0.75
1972,0.71,4.29,590.0,0.35,1296.0,1336.0,0.51,0.73
1973,0.71,4.29,595.0,0.35,1328.0,1344.0,0.51,0.71
1974,0.71,4.29,591.0,0.35,1288.0,1312.0,0.51,0.67
1975,0.71,4.29,594.0,0.35,1272.0,1264.0,0.51,0.71
1976,0.71,4.29,591.0,0.35,1280.0,1264.0,0.51,0.67
1977,0.71,4.29,598.0,0.35,1256.0,1296.0,0.51,0.37
1978,0.71,4.29,594.0,0.35,1320.0,1304.0,0.51,0.22
1979,0.71,4.29,593.0,0.35,1360.0,1296.0,0.51,0.67
1980,0.71,4.29,597.0,0.35,1352.0,1240.0,0.51,0.76
1981,0.71,4.29,599.0,0.35,1352.0,1224.0,0.51,0.8
1982,0.71,4.29,599.0,0.35,1296.0,1216.0,0.51,0.84
1983,0.71,4.29,591.0,0.35,1312.0,1256.0,0.51,0.86
1984,0.71,4.29,602.0,0.35,1256.0,1232.0,0.51,0.86
1985,0.71,4.29,601.0,0.35,1304.0,1264.0,0.51,0.84
1986,0.71,4.29,599.0,0.35,1248.0,1208.0,0.51,0.82
1987,0.71,4.29,596.0,0.35,1264.0,1224.0,0.51,0.84
1988,0.71,4.29,598.0,0.35,1256.0,1184.0,0.51,0.82
1989,0.71,4.29,589.0,0.35,1224.0,1184.0,0.51,0.75
1990,0.71,4.29,590.0,0.35,1232.0,1232.0,0.51,0.67
